,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6407,0,0,0,0,15,1,0,0,0,0,0,1,0,0,482,2366,0,1,0,0,0,1,0,0,0,0,1
2660,1,0,0,1,13,1,0,1,0,0,0,0,0,1,414,1917,0,1,0,0,1,0,0,0,1,0,0
2491,0,0,1,0,42,1,0,0,0,0,0,0,0,0,36,2267,0,0,0,1,1,0,0,0,1,0,0
5173,1,0,1,1,4,1,0,0,0,0,0,0,0,0,301,751,0,1,0,0,1,0,0,0,0,1,0
3854,0,0,1,0,50,1,1,1,1,0,1,1,1,1,1462,5560,0,0,1,0,1,0,0,1,0,0,0
4933,0,0,0,1,4,0,0,1,1,1,0,1,1,1,500,916,0,1,0,0,1,0,0,0,0,0,1
4777,0,0,0,1,2,1,0,0,1,0,0,0,0,0,407,527,0,1,0,0,1,0,0,0,0,0,1
1715,0,0,1,1,46,1,0,0,0,0,0,0,0,0,17,2421,0,0,0,1,0,0,1,0,0,0,1
6448,1,0,0,0,58,1,1,0,0,1,1,1,1,1,1368,5923,1,0,1,0,0,1,0,0,0,1,0
6457,1,0,1,1,17,0,0,1,0,1,0,1,0,0,294,2130,0,1,0,0,0,1,0,0,1,0,0
6293,1,0,0,1,21,1,0,0,0,0,0,0,0,0,21,1372,0,0,0,1,0,0,1,0,0,0,1
1148,0,0,0,0,2,1,1,0,0,0,0,1,1,1,1191,834,1,0,1,0,1,0,0,0,0,1,0
3261,0,0,1,1,68,1,0,1,1,1,1,1,1,1,995,5655,0,1,0,0,0,0,1,0,1,0,0
574,0,1,1,0,28,1,1,0,1,1,1,1,1,1,1485,4477,0,0,1,0,1,0,0,0,0,1,0
3769,0,0,1,1,40,1,1,0,0,0,0,0,0,1,115,2586,0,0,0,1,1,0,0,0,0,1,0
3736,0,0,0,0,8,1,0,0,0,0,0,0,0,1,33,635,0,0,0,1,0,1,0,1,0,0,0
4146,1,0,1,0,35,1,1,0,0,0,0,0,0,1,811,4107,1,0,1,0,1,0,0,0,0,1,0
853,0,0,0,0,5,1,0,1,0,0,1,1,0,1,615,1279,0,1,0,0,1,0,0,0,0,1,0
1982,1,0,0,1,14,1,0,0,0,0,0,0,0,0,28,1059,0,0,0,1,1,0,0,0,0,0,1
2774,1,0,0,0,6,1,0,0,0,0,1,0,0,0,377,1106,0,1,0,0,1,0,0,0,0,0,1
5919,1,0,0,0,67,1,0,1,0,1,0,0,1,0,639,5080,0,1,0,0,0,0,1,1,0,0,0
4929,1,1,1,0,63,1,0,1,1,1,1,1,1,1,975,5540,0,1,0,0,0,1,0,1,0,0,0
5211,0,0,1,0,8,1,1,0,0,0,0,0,1,1,993,2079,1,0,1,0,1,0,0,0,0,1,0
1166,0,0,0,0,5,1,1,1,0,0,0,0,0,1,435,1097,0,1,0,0,1,0,0,0,0,1,0
6002,1,0,1,0,6,1,1,0,0,0,0,1,0,1,953,1519,1,0,1,0,1,0,0,0,0,1,0
971,1,0,1,0,49,1,1,1,1,0,0,1,0,1,1165,5254,0,0,1,0,1,0,0,1,0,0,0
2701,0,0,1,1,61,1,0,0,0,0,0,0,0,0,11,2683,0,0,0,1,0,1,0,0,1,0,0
4495,0,0,0,0,1,1,0,0,0,0,0,0,0,1,717,299,1,0,1,0,1,0,0,0,0,1,0
3847,1,0,0,0,10,1,0,0,0,0,0,0,0,1,29,842,0,0,0,1,1,0,0,0,1,0,0
2368,0,0,1,0,72,1,1,1,1,1,1,1,1,1,1573,6523,0,0,1,0,0,0,1,0,1,0,0
4115,1,0,1,0,53,1,1,1,0,1,1,1,0,0,851,4985,0,1,0,0,0,1,0,1,0,0,0
4780,1,0,0,0,9,1,0,0,0,0,0,0,0,0,716,1892,0,0,1,0,1,0,0,0,0,0,1
4131,0,0,0,0,1,1,0,0,0,0,0,0,0,1,34,28,1,0,0,1,1,0,0,0,0,0,1
2950,1,0,0,0,4,1,0,0,0,0,0,0,0,1,33,231,0,0,0,1,1,0,0,0,0,1,0
5625,0,0,0,1,22,1,0,0,0,0,0,0,0,1,40,1539,0,0,0,1,1,0,0,0,0,1,0
524,1,0,1,0,34,1,1,0,0,1,0,1,1,1,1282,4627,1,0,1,0,1,0,0,0,0,1,0
2455,0,0,0,0,5,1,0,0,1,0,1,0,1,1,1080,1521,1,0,1,0,1,0,0,0,0,1,0
5016,0,0,0,0,5,1,0,0,0,0,0,0,0,0,26,536,1,0,0,1,1,0,0,0,1,0,0
1841,0,0,1,0,56,1,1,0,0,0,0,0,0,0,78,2859,0,0,0,1,0,1,0,0,0,1,0
5986,1,1,0,0,11,1,0,0,0,0,0,0,1,1,883,2186,0,0,1,0,1,0,0,0,1,0,0
537,0,0,1,1,33,1,0,1,1,1,0,0,0,1,514,3678,0,1,0,0,0,1,0,0,0,0,1
2806,1,0,1,0,58,1,1,1,1,1,0,1,1,1,1017,5342,0,1,0,0,0,0,1,0,0,1,0
5801,1,1,1,0,34,1,1,0,0,0,0,0,0,1,818,4007,0,0,1,0,1,0,0,0,0,1,0
5596,0,0,0,0,65,1,1,0,0,0,0,0,0,0,121,3414,0,0,0,1,0,0,1,1,0,0,0
4341,1,1,0,0,2,1,0,0,0,0,0,0,0,1,288,472,1,1,0,0,1,0,0,0,0,1,0
3175,1,1,1,0,17,1,0,0,0,0,0,0,1,0,930,2962,1,0,1,0,1,0,0,1,0,0,0
784,1,0,0,1,63,0,0,1,1,0,1,0,0,1,253,4113,0,1,0,0,0,1,0,1,0,0,0
4057,0,0,1,1,72,1,1,0,0,0,0,0,0,0,90,3593,0,0,0,1,0,0,1,0,0,0,1
1409,0,0,1,1,43,1,1,0,0,1,0,0,1,1,1142,4916,0,0,1,0,1,0,0,1,0,0,0
2537,1,0,0,0,72,1,1,1,1,1,1,1,1,0,1522,6479,0,0,1,0,0,0,1,1,0,0,0
154,0,0,1,1,6,1,0,0,0,0,0,0,0,0,23,556,0,0,0,1,1,0,0,0,0,0,1
3009,1,0,0,0,1,1,1,0,0,0,0,0,0,1,92,58,0,0,0,1,1,0,0,0,0,0,1
1686,0,0,1,1,26,1,1,0,1,0,1,0,0,1,544,3333,1,1,0,0,1,0,0,0,0,1,0
2901,0,0,1,1,72,1,1,1,1,0,0,1,0,1,1190,6150,0,0,1,0,0,0,1,0,0,1,0
6972,0,1,0,0,56,1,1,0,1,1,1,1,1,1,1503,6005,1,0,1,0,0,1,0,0,0,1,0
4721,1,0,0,0,1,1,0,0,0,0,0,0,0,0,34,28,1,0,0,1,1,0,0,0,0,0,1
3863,1,0,1,0,17,1,1,0,1,1,0,1,1,1,1328,3461,0,0,1,0,1,0,0,0,0,1,0
2733,0,0,1,0,1,1,0,0,0,0,0,1,0,1,465,227,0,1,0,0,1,0,0,0,0,0,1
1895,1,0,0,1,68,1,1,1,1,0,1,1,1,1,1025,5779,0,1,0,0,0,0,1,1,0,0,0
5442,0,0,0,1,61,1,1,0,0,0,0,0,0,1,92,3202,0,0,0,1,0,0,1,0,1,0,0
569,0,0,0,0,11,0,0,0,1,1,1,0,0,1,250,1440,0,1,0,0,0,1,0,0,1,0,0
5854,0,0,0,0,15,1,1,0,0,0,0,0,0,1,352,2010,0,1,0,0,1,0,0,0,0,0,1
1816,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13,8,0,0,0,1,1,0,0,0,0,0,1
2065,0,0,0,0,34,1,1,0,0,0,0,1,0,0,1002,4292,0,0,1,0,1,0,0,0,0,1,0
127,1,0,1,0,72,1,1,0,0,0,0,0,0,1,64,3439,0,0,0,1,0,0,1,1,0,0,0
3394,1,0,0,0,26,1,1,1,1,0,0,0,0,0,574,3300,0,1,0,0,0,1,0,0,0,1,0
3327,1,0,1,0,66,1,1,0,1,1,0,0,1,0,1194,5941,0,0,1,0,0,1,0,0,0,1,0
7016,0,0,0,0,1,1,0,0,1,0,0,0,0,0,375,190,0,1,0,0,1,0,0,0,0,1,0
6102,0,0,1,0,64,1,1,1,0,1,1,1,1,1,995,5599,0,1,0,0,0,0,1,0,1,0,0
2975,1,0,0,0,3,1,0,0,0,0,1,0,1,0,556,834,0,1,0,0,1,0,0,0,0,0,1
980,0,0,0,0,20,1,0,0,0,0,0,0,0,1,19,1408,0,0,0,1,1,0,0,1,0,0,0
2300,0,0,1,1,48,1,1,1,1,0,0,1,1,1,1341,5424,1,0,1,0,0,1,0,0,1,0,0
190,1,0,1,1,43,1,1,1,0,0,1,0,1,1,752,4460,0,1,0,0,0,1,0,0,1,0,0
1139,1,1,1,0,14,1,0,0,0,0,0,0,0,0,22,935,0,0,0,1,0,1,0,0,0,0,1
5088,0,0,1,1,57,1,0,0,0,0,0,0,0,0,24,2880,0,0,0,1,0,0,1,1,0,0,0
699,1,0,1,1,72,1,1,1,0,1,1,0,0,1,656,5294,0,1,0,0,0,0,1,0,1,0,0
6719,1,0,1,0,72,1,1,0,0,0,0,0,0,0,107,3599,0,0,0,1,0,0,1,0,1,0,0
606,1,0,1,1,38,1,0,1,0,1,1,1,1,0,920,4403,0,1,0,0,0,0,1,0,1,0,0
4276,0,0,0,0,2,1,0,0,1,0,0,0,0,1,368,562,1,1,0,0,1,0,0,0,0,0,1
301,0,1,0,0,4,1,1,0,0,0,0,1,1,1,1197,1370,1,0,1,0,1,0,0,0,0,1,0
3420,0,0,0,0,26,1,1,1,1,0,0,1,0,1,705,3533,0,1,0,0,1,0,0,1,0,0,0
6777,1,0,1,0,3,0,0,0,0,0,1,0,0,1,143,469,0,1,0,0,1,0,0,0,0,1,0
1060,1,0,1,1,26,1,0,0,0,0,0,0,0,1,30,1616,0,0,0,1,0,1,0,1,0,0,0
6834,0,0,0,0,15,0,0,0,1,0,0,0,1,1,222,1802,0,1,0,0,0,0,1,0,0,0,1
6898,1,0,1,1,22,1,0,0,1,1,0,1,1,1,1282,3780,0,0,1,0,0,1,0,0,0,0,1
2565,0,0,1,1,13,1,1,0,0,0,0,0,0,1,92,1231,0,0,0,1,0,0,1,1,0,0,0
7029,0,1,0,0,6,0,0,0,0,0,0,1,1,1,293,1040,0,1,0,0,1,0,0,0,0,1,0
1069,1,1,0,0,20,1,0,1,0,0,1,0,0,0,439,2552,0,1,0,0,0,1,0,0,0,0,1
2524,1,0,0,1,72,1,0,0,0,0,0,0,0,0,27,3244,0,0,0,1,0,0,1,0,1,0,0
2205,1,1,0,0,34,1,0,0,1,1,0,1,1,1,1278,4548,0,0,1,0,0,1,0,0,0,1,0
1243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,311,153,1,1,0,0,1,0,0,0,0,1,0
16,0,0,0,0,52,1,0,0,0,0,0,0,0,0,42,2497,0,0,0,1,0,1,0,0,0,0,1
3120,0,0,1,0,69,1,1,0,0,0,0,0,0,1,91,3436,0,0,0,1,0,0,1,0,1,0,0
7019,0,0,0,0,39,1,0,0,0,0,0,0,0,0,32,2181,0,0,0,1,0,0,1,0,0,0,1
4642,1,0,1,1,65,1,0,1,0,0,1,1,1,1,803,5299,1,1,0,0,0,0,1,1,0,0,0
4754,1,0,1,0,68,1,1,0,0,0,0,0,0,0,97,3445,0,0,0,1,0,0,1,1,0,0,0
815,0,0,0,0,25,1,1,0,0,0,0,1,0,1,987,3776,0,0,1,0,1,0,0,0,0,0,1
3067,1,0,0,0,6,1,0,0,1,0,0,0,1,1,983,1720,1,0,1,0,1,0,0,0,0,1,0
6724,0,1,0,0,64,1,0,1,1,0,1,1,0,1,719,5137,1,1,0,0,0,0,1,0,1,0,0
5600,1,0,1,1,7,1,0,0,0,0,0,0,0,1,714,1663,1,0,1,0,1,0,0,1,0,0,0
959,0,0,1,1,32,1,0,0,1,0,0,1,0,1,1017,4196,0,0,1,0,1,0,0,0,0,1,0
6427,1,0,0,0,41,1,0,0,0,0,0,0,0,0,32,2142,0,0,0,1,0,0,1,0,0,0,1
4893,1,0,0,0,2,1,0,0,0,0,0,0,0,0,298,346,1,1,0,0,1,0,0,0,0,0,1
225,1,0,0,0,24,0,0,1,0,0,0,1,1,1,388,2903,0,1,0,0,0,1,0,0,0,0,1
6170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,11,0,0,0,1,1,0,0,0,1,0,0
3354,0,0,0,0,54,0,0,1,0,0,1,0,1,0,287,3971,0,1,0,0,0,1,0,1,0,0,0
5895,0,0,1,1,39,1,0,0,0,1,0,1,0,1,540,3948,0,1,0,0,1,0,0,0,0,0,1
2485,0,0,0,0,14,1,1,0,0,1,0,0,0,1,909,2580,1,0,1,0,1,0,0,0,0,1,0
562,1,0,1,1,7,1,0,1,0,0,0,1,1,0,709,1631,0,1,0,0,1,0,0,0,1,0,0
3436,1,0,0,0,25,1,0,0,0,0,0,0,0,1,19,1632,0,0,0,1,0,1,0,1,0,0,0
6373,1,0,1,1,44,1,0,0,0,1,0,1,1,1,1148,4961,0,0,1,0,1,0,0,1,0,0,0
6181,1,0,1,1,61,1,1,0,0,1,0,1,1,1,1279,5933,0,0,1,0,0,1,0,0,0,1,0
1693,1,0,1,0,72,1,1,1,1,1,1,1,1,0,1535,6508,0,0,1,0,0,0,1,0,1,0,0
1045,0,0,1,1,43,1,1,0,0,1,0,1,1,1,1267,5006,0,0,1,0,1,0,0,1,0,0,0
3446,0,0,0,0,58,1,1,1,1,1,0,1,1,1,1428,5968,0,0,1,0,0,1,0,0,0,1,0
4565,0,0,1,0,71,0,0,1,1,1,1,1,1,0,661,5236,0,1,0,0,0,1,0,1,0,0,0
954,1,0,0,0,22,1,1,0,0,0,0,1,1,1,1190,3818,0,0,1,0,1,0,0,0,0,1,0
7015,1,1,1,0,34,1,0,0,0,1,0,1,0,1,999,4277,0,0,1,0,1,0,0,0,1,0,0
2735,1,1,0,0,52,1,1,0,0,0,0,0,0,1,767,4798,0,0,1,0,1,0,0,1,0,0,0
6904,0,1,0,0,64,0,0,0,1,0,1,1,0,1,282,4210,0,1,0,0,1,0,0,0,0,1,0
4735,1,0,0,0,44,1,1,0,1,1,1,1,1,1,1000,4740,0,1,0,0,0,1,0,1,0,0,0
6780,1,0,1,1,13,1,0,0,0,0,0,0,0,0,301,1722,0,1,0,0,1,0,0,1,0,0,0
1218,1,0,0,0,24,1,1,0,1,0,0,1,0,1,1104,3913,1,0,1,0,1,0,0,0,1,0,0
5254,1,0,1,1,70,1,1,1,1,1,1,1,1,0,1541,6411,0,0,1,0,0,0,1,0,1,0,0
5511,1,0,1,0,70,1,1,1,0,0,1,1,1,1,845,5520,0,1,0,0,0,0,1,0,1,0,0
6748,0,1,0,0,1,1,0,0,0,1,0,0,1,1,995,429,1,0,1,0,1,0,0,0,0,1,0
1527,1,0,1,1,72,1,0,0,0,0,0,0,0,0,49,3194,0,0,0,1,0,0,1,1,0,0,0
3987,0,0,0,0,11,1,1,0,0,0,0,0,0,1,837,2210,1,0,1,0,1,0,0,0,0,1,0
7021,1,0,0,0,12,1,0,0,0,0,1,1,0,1,539,2017,1,1,0,0,0,1,0,0,0,1,0
1300,1,0,1,0,72,1,1,0,1,1,1,1,1,1,1480,6442,0,0,1,0,0,0,1,0,1,0,0
6886,0,1,0,0,8,1,1,0,0,1,0,1,1,0,1307,2108,1,0,1,0,1,0,0,0,0,1,0
5699,1,0,0,0,15,1,0,0,0,1,0,1,0,0,1001,2795,0,0,1,0,1,0,0,0,0,1,0
160,0,0,0,1,13,1,0,1,1,0,0,0,0,1,479,2078,0,1,0,0,1,0,0,0,0,1,0
4067,0,0,1,0,68,1,0,1,1,0,1,1,1,1,892,5614,0,1,0,0,0,0,1,1,0,0,0
5800,0,0,0,0,17,1,1,0,0,1,0,0,0,0,901,2985,0,0,1,0,1,0,0,1,0,0,0
956,0,0,1,1,71,1,1,0,0,0,0,0,0,0,101,3545,0,0,0,1,0,0,1,1,0,0,0
3791,1,0,0,0,6,1,0,0,0,0,0,0,0,1,697,1462,0,0,1,0,1,0,0,0,0,1,0
3234,0,0,1,1,24,1,0,0,0,0,0,0,0,0,23,1501,0,0,0,1,0,0,1,0,0,0,1
2869,0,0,0,0,6,1,0,0,0,0,0,1,1,1,1115,1510,1,0,1,0,1,0,0,0,0,1,0
3777,0,0,1,1,47,1,0,0,0,0,0,0,0,0,15,2293,0,0,0,1,0,0,1,1,0,0,0
4433,0,0,0,0,4,1,1,0,0,0,0,0,0,1,820,1147,0,0,1,0,1,0,0,0,0,1,0
4973,1,1,1,0,13,1,1,1,1,0,0,0,1,0,1164,2856,0,0,1,0,1,0,0,0,1,0,0
6015,0,0,0,0,3,1,0,1,0,0,0,0,0,1,798,950,0,0,1,0,1,0,0,0,0,1,0
2961,1,0,0,0,12,1,0,0,1,0,1,0,0,1,434,1875,0,1,0,0,1,0,0,0,0,0,1
5980,0,0,0,0,17,1,0,1,1,0,1,1,1,0,897,3045,0,1,0,0,0,1,0,0,1,0,0
2200,0,0,0,0,19,1,0,0,1,0,0,1,0,0,510,2535,0,1,0,0,0,1,0,0,0,1,0
98,1,0,0,0,52,1,0,0,0,0,0,0,0,0,49,2627,0,0,0,1,0,0,1,1,0,0,0
6844,1,0,0,0,29,1,0,0,1,0,1,1,0,0,1086,4133,0,0,1,0,1,0,0,0,0,0,1
2557,1,0,0,0,3,1,0,0,0,0,0,0,0,0,314,641,0,1,0,0,1,0,0,0,0,0,1
3183,1,1,1,0,3,0,0,0,0,0,0,1,0,1,212,478,1,1,0,0,1,0,0,0,0,0,1
253,1,0,0,1,32,1,1,0,1,1,1,1,1,0,969,4141,0,1,0,0,0,1,0,0,1,0,0
3923,1,0,0,0,1,1,0,0,0,0,0,0,1,1,917,404,1,0,1,0,1,0,0,0,0,0,1
4199,1,0,1,0,55,1,1,0,0,1,1,1,1,1,1358,5722,1,0,1,0,0,1,0,0,0,1,0
1445,1,0,0,0,20,1,1,0,0,0,1,1,1,1,1253,3739,0,0,1,0,1,0,0,0,0,0,1
5539,1,0,1,1,22,1,0,0,0,0,0,0,0,0,28,1456,0,0,0,1,0,1,0,0,0,0,1
1648,1,1,1,1,60,1,1,1,0,0,0,0,0,1,919,5316,0,0,1,0,1,0,0,0,0,1,0
4682,0,1,0,0,27,1,1,0,0,1,0,0,1,0,1059,4037,1,0,1,0,1,0,0,0,1,0,0
4723,1,0,0,0,1,1,0,0,1,0,0,0,0,1,794,340,1,0,1,0,1,0,0,0,0,1,0
3991,0,0,0,0,4,1,1,0,1,0,1,0,1,1,1158,1300,1,0,1,0,1,0,0,0,0,1,0
1696,1,0,0,0,3,1,1,0,0,0,0,0,1,1,1001,1043,1,0,1,0,1,0,0,0,0,1,0
3191,1,1,0,0,12,0,0,0,1,0,0,0,0,1,133,1338,0,1,0,0,1,0,0,0,1,0,0
6197,1,0,0,0,17,1,0,0,0,0,1,0,0,0,406,2308,1,1,0,0,1,0,0,0,0,0,1
6295,0,0,1,1,48,1,0,0,0,0,0,0,0,0,33,2509,0,0,0,1,0,0,1,1,0,0,0
4499,0,0,0,1,12,1,1,1,0,0,0,0,0,1,866,2322,1,0,1,0,1,0,0,0,0,1,0
1154,0,0,1,1,45,1,1,0,0,0,0,0,0,1,85,2680,0,0,0,1,0,0,1,1,0,0,0
2255,0,0,0,1,1,1,0,1,0,0,0,0,0,0,400,205,0,1,0,0,1,0,0,0,0,0,1
1682,1,0,1,0,72,1,1,1,1,1,0,1,1,1,1000,5876,0,1,0,0,0,0,1,0,0,1,0
3170,1,0,0,0,28,1,1,0,1,0,0,1,1,0,1285,4180,0,0,1,0,0,1,0,0,0,1,0
2056,1,0,0,0,51,1,1,0,1,0,0,0,0,0,920,4941,0,0,1,0,1,0,0,1,0,0,0
4090,0,0,0,1,1,1,0,1,0,0,0,0,0,0,374,189,0,1,0,0,1,0,0,0,0,0,1
6865,0,0,1,0,8,1,0,1,0,0,1,0,1,0,638,1731,0,1,0,0,0,0,1,0,0,0,1
3108,0,0,0,1,43,1,0,1,1,0,1,1,1,1,1395,5162,0,0,1,0,0,1,0,0,1,0,0
4548,0,0,0,0,22,1,0,0,1,0,0,0,1,1,981,3586,1,0,1,0,1,0,0,0,0,0,1
3723,0,0,1,1,18,1,0,0,0,0,0,0,0,0,38,1288,0,0,0,1,1,0,0,0,0,0,1
6397,1,1,0,0,54,1,0,0,0,1,1,0,1,0,633,4651,0,1,0,0,0,1,0,1,0,0,0
5423,1,0,0,0,13,1,0,0,0,0,0,0,1,1,917,2476,1,0,1,0,1,0,0,0,0,1,0
2049,0,0,1,0,69,1,1,0,1,1,0,0,0,1,1003,5776,0,0,1,0,1,0,0,1,0,0,0
4976,1,0,1,1,66,0,0,0,1,1,0,1,1,1,494,4743,0,1,0,0,0,0,1,0,1,0,0
3643,0,0,1,0,53,1,0,0,0,0,0,0,0,0,10,2448,0,0,0,1,0,1,0,0,1,0,0
6944,1,0,0,0,3,1,0,0,0,0,0,0,0,1,11,211,0,0,0,1,1,0,0,0,0,0,1
623,0,0,0,0,20,1,0,0,0,0,0,0,0,0,23,1394,0,0,0,1,0,0,1,0,0,0,1
6489,1,0,0,0,1,1,0,0,0,0,0,0,0,1,6,2,1,0,0,1,1,0,0,0,0,0,1
6772,1,0,0,0,38,1,0,0,0,1,1,0,1,1,585,3961,1,1,0,0,0,1,0,0,0,0,1
5883,0,0,0,0,13,1,0,0,0,0,0,0,0,1,35,1080,0,0,0,1,1,0,0,0,0,0,1
262,1,1,1,0,57,1,1,0,1,0,0,0,1,1,1090,5370,0,0,1,0,1,0,0,0,0,1,0
5730,1,0,0,0,67,1,0,0,0,0,0,0,0,1,25,2936,0,0,0,1,0,0,1,0,0,0,1
3369,0,1,0,0,11,1,1,1,0,0,0,0,0,1,471,1765,0,1,0,0,1,0,0,0,0,1,0
4061,0,0,0,0,14,1,0,1,0,0,0,0,0,0,378,1988,0,1,0,0,1,0,0,1,0,0,0
5534,1,0,0,1,21,1,1,1,0,0,0,0,0,0,907,3469,0,0,1,0,1,0,0,0,0,1,0
6294,1,0,0,0,1,1,0,0,0,0,0,0,0,0,23,17,1,0,0,1,1,0,0,0,0,0,1
6065,1,0,0,0,59,1,1,0,0,0,0,0,0,0,92,3224,0,0,0,1,0,0,1,0,0,0,1
6616,1,0,0,0,43,1,1,0,1,0,0,1,1,1,1308,5161,1,0,1,0,1,0,0,0,0,1,0
1802,1,0,1,1,7,0,0,1,1,1,0,0,0,0,220,1091,0,1,0,0,0,0,1,0,0,0,1
4736,0,0,1,1,56,1,1,1,1,1,1,1,0,0,925,5205,0,1,0,0,0,0,1,0,1,0,0
7027,1,0,0,0,13,1,0,0,1,0,1,1,1,0,775,2364,0,1,0,0,1,0,0,0,0,0,1
2385,0,0,0,1,3,0,0,0,1,0,0,0,0,0,138,456,0,1,0,0,1,0,0,0,0,0,1
6694,1,0,1,1,8,1,1,1,1,0,1,0,1,1,830,1871,0,1,0,0,0,0,1,0,1,0,0
5759,0,0,0,0,1,1,0,0,0,0,0,0,0,1,718,300,1,0,1,0,1,0,0,0,0,0,1
1959,0,0,1,1,5,0,0,0,1,0,1,0,0,0,178,726,0,1,0,0,1,0,0,0,0,1,0
2976,1,0,0,1,19,1,1,0,0,0,0,0,0,1,74,1474,0,0,0,1,1,0,0,0,1,0,0
488,0,0,1,1,0,0,0,1,0,1,1,1,0,1,419,0,0,1,0,0,0,0,1,1,0,0,0
1843,0,0,1,1,71,1,0,0,0,0,0,0,0,0,23,3096,0,0,0,1,0,0,1,0,1,0,0
1734,1,0,0,0,9,0,0,0,0,0,0,1,1,1,313,1430,1,1,0,0,1,0,0,0,0,1,0
2911,0,0,0,0,1,1,0,0,0,1,0,0,0,0,777,331,1,0,1,0,1,0,0,1,0,0,0
3219,0,0,1,1,24,1,1,0,0,0,0,0,0,0,86,1745,0,0,0,1,0,0,1,0,0,0,1
146,1,0,0,0,3,1,0,0,0,0,0,0,0,0,21,256,0,0,0,1,0,1,0,0,0,0,1
5630,0,0,0,0,39,1,1,0,1,1,0,1,1,1,1345,4892,1,0,1,0,1,0,0,0,0,1,0
1986,0,0,1,1,69,1,1,0,1,0,1,0,1,1,1154,5998,0,0,1,0,0,0,1,1,0,0,0
1369,0,0,0,0,33,1,1,1,1,0,0,0,0,1,561,3742,0,1,0,0,1,0,0,0,0,0,1
6546,1,0,0,0,24,1,0,1,0,0,0,0,0,1,399,2886,0,1,0,0,1,0,0,0,0,1,0
6051,1,0,0,0,16,1,0,0,0,0,0,0,0,0,29,1081,0,0,0,1,1,0,0,0,0,0,1
2811,0,0,1,1,39,1,0,0,0,0,0,0,0,0,24,2066,0,0,0,1,0,0,1,0,0,0,1
659,1,0,1,0,37,1,0,0,0,0,0,0,0,0,36,1971,0,0,0,1,1,0,0,1,0,0,0
1794,0,0,1,1,71,1,1,1,1,1,1,1,1,0,1114,5949,0,1,0,0,0,0,1,0,0,0,1
2511,1,1,1,0,29,1,0,1,0,1,0,0,1,0,1095,4159,0,0,1,0,0,1,0,1,0,0,0
3397,0,0,1,0,68,1,1,1,1,1,1,1,1,1,1127,6008,0,1,0,0,0,0,1,0,0,1,0
4282,0,0,1,1,52,1,1,0,0,1,0,1,1,0,1305,5528,0,0,1,0,0,1,0,1,0,0,0
1147,0,0,0,0,3,1,1,0,0,0,0,1,0,1,548,754,0,1,0,0,1,0,0,0,0,1,0
3272,1,0,0,0,1,1,1,1,0,0,0,0,0,1,934,410,1,0,1,0,1,0,0,0,0,1,0
608,1,0,1,1,72,1,1,1,1,1,1,1,1,0,1537,6495,0,0,1,0,0,0,1,1,0,0,0
6287,1,0,0,0,26,1,1,0,0,0,0,0,1,1,974,3892,1,0,1,0,1,0,0,0,0,1,0
3582,0,0,0,0,3,1,0,0,0,0,0,1,0,1,910,945,0,0,1,0,1,0,0,0,0,1,0
1930,1,0,0,0,3,1,0,0,0,0,0,0,0,1,39,366,0,0,0,1,1,0,0,0,0,1,0
197,1,0,0,0,59,1,1,0,1,1,1,1,1,1,1493,6041,0,0,1,0,1,0,0,0,0,1,0
2931,0,1,0,1,33,1,1,0,1,1,0,1,1,1,1382,4613,0,0,1,0,1,0,0,1,0,0,0
2327,0,1,1,0,26,1,0,0,0,1,0,1,0,1,1009,3760,0,0,1,0,1,0,0,0,1,0,0
4389,1,0,0,0,30,1,1,1,0,0,0,1,1,1,1289,4314,0,0,1,0,1,0,0,1,0,0,0
766,1,0,0,0,22,1,1,0,1,0,0,0,0,1,877,3316,0,0,1,0,1,0,0,0,0,0,1
4496,0,0,1,1,72,1,1,1,1,1,1,1,1,0,1088,6070,0,1,0,0,0,0,1,0,1,0,0
4218,1,0,0,0,7,1,1,0,0,0,0,0,0,1,93,682,0,0,0,1,1,0,0,1,0,0,0
3255,0,1,1,1,66,1,1,1,1,0,1,1,1,1,1480,6263,0,0,1,0,0,1,0,0,1,0,0
202,1,0,1,1,71,1,1,1,0,1,0,1,1,0,1386,6317,0,0,1,0,0,0,1,0,0,1,0
3510,0,0,0,0,8,1,1,0,0,0,0,0,0,1,812,1757,0,0,1,0,1,0,0,0,0,1,0
4931,1,0,1,0,15,1,1,0,0,1,1,1,1,1,1345,3257,0,0,1,0,1,0,0,0,0,1,0
6390,1,0,1,1,70,1,0,0,1,1,1,1,1,1,1398,6332,0,0,1,0,0,1,0,0,0,1,0
5535,0,0,1,1,55,1,1,1,0,1,1,1,1,1,997,5217,0,1,0,0,0,0,1,1,0,0,0
1733,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,5,0,0,0,1,1,0,0,0,0,0,1
